table,filename,#VALUE!,bytes,timestamp
,AIM00.T_UB92_DTL_EXT_KEY_0.dat,AIM00.T_UB92_DTL_EXT_KEY_0,19424059,3/4/2026 16:02
,AIM00.T_UB92_DTL_EXT_KEY_1.dat,AIM00.T_UB92_DTL_EXT_KEY_1,19416022,3/4/2026 16:02
,AIM00.T_UB92_HDR_COND_X_0.dat,AIM00.T_UB92_HDR_COND_X_0,124813,3/4/2026 16:02
,AIM00.T_UB92_HDR_DIAG_X_0.dat,AIM00.T_UB92_HDR_DIAG_X_0,10615896,3/4/2026 16:02
,AIM00.T_UB92_HDR_DIAG_X_1.dat,AIM00.T_UB92_HDR_DIAG_X_1,10552920,3/4/2026 16:02
,AIM00.T_UB92_HDR_INP_0.dat,AIM00.T_UB92_HDR_INP_0,229707,3/4/2026 16:02
,AIM00.T_UB92_HDR_OCC_0.dat,AIM00.T_UB92_HDR_OCC_0,1980600,3/4/2026 16:02
,AIM00.T_UB92_HDR_VALUE_0.dat,AIM00.T_UB92_HDR_VALUE_0,565387,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_0.dat,AIM01.T_UB92_DTL_EXT_KEY_0,57147039,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_10.dat,AIM01.T_UB92_DTL_EXT_KEY_10,57030441,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_11.dat,AIM01.T_UB92_DTL_EXT_KEY_11,57095676,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_12.dat,AIM01.T_UB92_DTL_EXT_KEY_12,57051885,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_13.dat,AIM01.T_UB92_DTL_EXT_KEY_13,57018881,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_14.dat,AIM01.T_UB92_DTL_EXT_KEY_14,57066107,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_15.dat,AIM01.T_UB92_DTL_EXT_KEY_15,57022084,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_16.dat,AIM01.T_UB92_DTL_EXT_KEY_16,56944660,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_17.dat,AIM01.T_UB92_DTL_EXT_KEY_17,57046587,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_18.dat,AIM01.T_UB92_DTL_EXT_KEY_18,57059019,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_19.dat,AIM01.T_UB92_DTL_EXT_KEY_19,57041216,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_1.dat,AIM01.T_UB92_DTL_EXT_KEY_1,57131372,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_20.dat,AIM01.T_UB92_DTL_EXT_KEY_20,57097915,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_21.dat,AIM01.T_UB92_DTL_EXT_KEY_21,57047307,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_22.dat,AIM01.T_UB92_DTL_EXT_KEY_22,57002150,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_23.dat,AIM01.T_UB92_DTL_EXT_KEY_23,57038270,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_24.dat,AIM01.T_UB92_DTL_EXT_KEY_24,56937601,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_25.dat,AIM01.T_UB92_DTL_EXT_KEY_25,57100145,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_26.dat,AIM01.T_UB92_DTL_EXT_KEY_26,57059943,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_27.dat,AIM01.T_UB92_DTL_EXT_KEY_27,57077733,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_28.dat,AIM01.T_UB92_DTL_EXT_KEY_28,57048489,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_29.dat,AIM01.T_UB92_DTL_EXT_KEY_29,56968213,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_2.dat,AIM01.T_UB92_DTL_EXT_KEY_2,57079427,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_30.dat,AIM01.T_UB92_DTL_EXT_KEY_30,57114637,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_31.dat,AIM01.T_UB92_DTL_EXT_KEY_31,57036876,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_32.dat,AIM01.T_UB92_DTL_EXT_KEY_32,56965724,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_33.dat,AIM01.T_UB92_DTL_EXT_KEY_33,56972803,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_34.dat,AIM01.T_UB92_DTL_EXT_KEY_34,56891701,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_35.dat,AIM01.T_UB92_DTL_EXT_KEY_35,56986649,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_36.dat,AIM01.T_UB92_DTL_EXT_KEY_36,57015233,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_37.dat,AIM01.T_UB92_DTL_EXT_KEY_37,57082189,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_38.dat,AIM01.T_UB92_DTL_EXT_KEY_38,57064190,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_39.dat,AIM01.T_UB92_DTL_EXT_KEY_39,57113732,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_3.dat,AIM01.T_UB92_DTL_EXT_KEY_3,57136898,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_40.dat,AIM01.T_UB92_DTL_EXT_KEY_40,57049996,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_41.dat,AIM01.T_UB92_DTL_EXT_KEY_41,57033012,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_42.dat,AIM01.T_UB92_DTL_EXT_KEY_42,57171147,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_43.dat,AIM01.T_UB92_DTL_EXT_KEY_43,57101437,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_44.dat,AIM01.T_UB92_DTL_EXT_KEY_44,57024972,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_45.dat,AIM01.T_UB92_DTL_EXT_KEY_45,57117358,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_46.dat,AIM01.T_UB92_DTL_EXT_KEY_46,56975694,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_47.dat,AIM01.T_UB92_DTL_EXT_KEY_47,57044378,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_48.dat,AIM01.T_UB92_DTL_EXT_KEY_48,57047354,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_49.dat,AIM01.T_UB92_DTL_EXT_KEY_49,56970625,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_4.dat,AIM01.T_UB92_DTL_EXT_KEY_4,57125777,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_50.dat,AIM01.T_UB92_DTL_EXT_KEY_50,56940255,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_51.dat,AIM01.T_UB92_DTL_EXT_KEY_51,56931394,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_52.dat,AIM01.T_UB92_DTL_EXT_KEY_52,57088085,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_53.dat,AIM01.T_UB92_DTL_EXT_KEY_53,56988221,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_54.dat,AIM01.T_UB92_DTL_EXT_KEY_54,56947507,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_55.dat,AIM01.T_UB92_DTL_EXT_KEY_55,56949543,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_56.dat,AIM01.T_UB92_DTL_EXT_KEY_56,57025632,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_57.dat,AIM01.T_UB92_DTL_EXT_KEY_57,57039606,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_58.dat,AIM01.T_UB92_DTL_EXT_KEY_58,57057558,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_59.dat,AIM01.T_UB92_DTL_EXT_KEY_59,57052420,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_5.dat,AIM01.T_UB92_DTL_EXT_KEY_5,57044576,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_60.dat,AIM01.T_UB92_DTL_EXT_KEY_60,57005028,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_61.dat,AIM01.T_UB92_DTL_EXT_KEY_61,57051137,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_62.dat,AIM01.T_UB92_DTL_EXT_KEY_62,56974248,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_63.dat,AIM01.T_UB92_DTL_EXT_KEY_63,57081297,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_64.dat,AIM01.T_UB92_DTL_EXT_KEY_64,57004744,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_65.dat,AIM01.T_UB92_DTL_EXT_KEY_65,56959922,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_66.dat,AIM01.T_UB92_DTL_EXT_KEY_66,57059134,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_67.dat,AIM01.T_UB92_DTL_EXT_KEY_67,57152183,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_68.dat,AIM01.T_UB92_DTL_EXT_KEY_68,57032591,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_69.dat,AIM01.T_UB92_DTL_EXT_KEY_69,57105976,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_6.dat,AIM01.T_UB92_DTL_EXT_KEY_6,57091670,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_70.dat,AIM01.T_UB92_DTL_EXT_KEY_70,56970923,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_71.dat,AIM01.T_UB92_DTL_EXT_KEY_71,56964223,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_72.dat,AIM01.T_UB92_DTL_EXT_KEY_72,56957923,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_73.dat,AIM01.T_UB92_DTL_EXT_KEY_73,57039524,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_74.dat,AIM01.T_UB92_DTL_EXT_KEY_74,56983463,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_75.dat,AIM01.T_UB92_DTL_EXT_KEY_75,56979163,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_76.dat,AIM01.T_UB92_DTL_EXT_KEY_76,57004792,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_77.dat,AIM01.T_UB92_DTL_EXT_KEY_77,56990589,3/4/2026 16:02
,AIM01.T_UB92_HDR_INP_0.dat,AIM01.T_UB92_HDR_INP_0,19077519,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_78.dat,AIM01.T_UB92_DTL_EXT_KEY_78,57054088,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_79.dat,AIM01.T_UB92_DTL_EXT_KEY_79,56989015,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_7.dat,AIM01.T_UB92_DTL_EXT_KEY_7,57052035,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_80.dat,AIM01.T_UB92_DTL_EXT_KEY_80,57084459,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_81.dat,AIM01.T_UB92_DTL_EXT_KEY_81,56974708,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_82.dat,AIM01.T_UB92_DTL_EXT_KEY_82,56931208,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_83.dat,AIM01.T_UB92_DTL_EXT_KEY_83,57009539,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_84.dat,AIM01.T_UB92_DTL_EXT_KEY_84,57077672,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_85.dat,AIM01.T_UB92_DTL_EXT_KEY_85,57079205,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_86.dat,AIM01.T_UB92_DTL_EXT_KEY_86,56925832,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_87.dat,AIM01.T_UB92_DTL_EXT_KEY_87,57045360,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_88.dat,AIM01.T_UB92_DTL_EXT_KEY_88,57111040,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_89.dat,AIM01.T_UB92_DTL_EXT_KEY_89,57129411,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_8.dat,AIM01.T_UB92_DTL_EXT_KEY_8,57101637,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_90.dat,AIM01.T_UB92_DTL_EXT_KEY_90,57070598,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_91.dat,AIM01.T_UB92_DTL_EXT_KEY_91,57051836,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_92.dat,AIM01.T_UB92_DTL_EXT_KEY_92,57196614,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_93.dat,AIM01.T_UB92_DTL_EXT_KEY_93,56994125,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_94.dat,AIM01.T_UB92_DTL_EXT_KEY_94,57031525,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_95.dat,AIM01.T_UB92_DTL_EXT_KEY_95,56980933,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_96.dat,AIM01.T_UB92_DTL_EXT_KEY_96,57095520,3/4/2026 16:02
,AIM01.T_UB92_DTL_EXT_KEY_9.dat,AIM01.T_UB92_DTL_EXT_KEY_9,56932285,3/4/2026 16:02
,AIM01.T_UB92_HDR_COND_X_0.dat,AIM01.T_UB92_HDR_COND_X_0,9238870,3/4/2026 16:02
,AIM01.T_UB92_HDR_COND_X_1.dat,AIM01.T_UB92_HDR_COND_X_1,9233022,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_0.dat,AIM01.T_UB92_HDR_DIAG_X_0,30320430,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_100.dat,AIM01.T_UB92_HDR_DIAG_X_100,30357181,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_101.dat,AIM01.T_UB92_HDR_DIAG_X_101,30313225,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_102.dat,AIM01.T_UB92_HDR_DIAG_X_102,30320623,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_10.dat,AIM01.T_UB92_HDR_DIAG_X_10,30344075,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_11.dat,AIM01.T_UB92_HDR_DIAG_X_11,30334099,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_12.dat,AIM01.T_UB92_HDR_DIAG_X_12,30363780,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_13.dat,AIM01.T_UB92_HDR_DIAG_X_13,30287294,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_14.dat,AIM01.T_UB92_HDR_DIAG_X_14,30293898,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_15.dat,AIM01.T_UB92_HDR_DIAG_X_15,30324444,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_16.dat,AIM01.T_UB92_HDR_DIAG_X_16,30316510,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_17.dat,AIM01.T_UB92_HDR_DIAG_X_17,30322097,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_18.dat,AIM01.T_UB92_HDR_DIAG_X_18,30288302,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_19.dat,AIM01.T_UB92_HDR_DIAG_X_19,30284488,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_1.dat,AIM01.T_UB92_HDR_DIAG_X_1,30359801,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_20.dat,AIM01.T_UB92_HDR_DIAG_X_20,30340698,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_21.dat,AIM01.T_UB92_HDR_DIAG_X_21,30310546,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_22.dat,AIM01.T_UB92_HDR_DIAG_X_22,30310290,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_23.dat,AIM01.T_UB92_HDR_DIAG_X_23,30313871,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_24.dat,AIM01.T_UB92_HDR_DIAG_X_24,30390100,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_25.dat,AIM01.T_UB92_HDR_DIAG_X_25,30337956,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_26.dat,AIM01.T_UB92_HDR_DIAG_X_26,30305166,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_27.dat,AIM01.T_UB92_HDR_DIAG_X_27,30320448,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_28.dat,AIM01.T_UB92_HDR_DIAG_X_28,30348579,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_29.dat,AIM01.T_UB92_HDR_DIAG_X_29,30364224,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_2.dat,AIM01.T_UB92_HDR_DIAG_X_2,30356878,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_30.dat,AIM01.T_UB92_HDR_DIAG_X_30,30333579,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_31.dat,AIM01.T_UB92_HDR_DIAG_X_31,30278521,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_32.dat,AIM01.T_UB92_HDR_DIAG_X_32,30309818,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_33.dat,AIM01.T_UB92_HDR_DIAG_X_33,30310633,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_34.dat,AIM01.T_UB92_HDR_DIAG_X_34,30338697,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_35.dat,AIM01.T_UB92_HDR_DIAG_X_35,30318986,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_36.dat,AIM01.T_UB92_HDR_DIAG_X_36,30344737,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_37.dat,AIM01.T_UB92_HDR_DIAG_X_37,30337770,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_38.dat,AIM01.T_UB92_HDR_DIAG_X_38,30344848,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_39.dat,AIM01.T_UB92_HDR_DIAG_X_39,30310692,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_3.dat,AIM01.T_UB92_HDR_DIAG_X_3,30383865,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_40.dat,AIM01.T_UB92_HDR_DIAG_X_40,30281210,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_41.dat,AIM01.T_UB92_HDR_DIAG_X_41,30247628,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_42.dat,AIM01.T_UB92_HDR_DIAG_X_42,30315963,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_43.dat,AIM01.T_UB92_HDR_DIAG_X_43,30334886,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_44.dat,AIM01.T_UB92_HDR_DIAG_X_44,30311849,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_45.dat,AIM01.T_UB92_HDR_DIAG_X_45,30369212,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_46.dat,AIM01.T_UB92_HDR_DIAG_X_46,30306437,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_47.dat,AIM01.T_UB92_HDR_DIAG_X_47,30340201,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_48.dat,AIM01.T_UB92_HDR_DIAG_X_48,30317960,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_49.dat,AIM01.T_UB92_HDR_DIAG_X_49,30297554,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_4.dat,AIM01.T_UB92_HDR_DIAG_X_4,30312530,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_50.dat,AIM01.T_UB92_HDR_DIAG_X_50,30375931,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_51.dat,AIM01.T_UB92_HDR_DIAG_X_51,30354268,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_52.dat,AIM01.T_UB92_HDR_DIAG_X_52,30284961,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_53.dat,AIM01.T_UB92_HDR_DIAG_X_53,30305020,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_54.dat,AIM01.T_UB92_HDR_DIAG_X_54,30370035,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_55.dat,AIM01.T_UB92_HDR_DIAG_X_55,30370518,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_56.dat,AIM01.T_UB92_HDR_DIAG_X_56,30332853,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_57.dat,AIM01.T_UB92_HDR_DIAG_X_57,30344998,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_58.dat,AIM01.T_UB92_HDR_DIAG_X_58,30322614,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_59.dat,AIM01.T_UB92_HDR_DIAG_X_59,30323712,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_5.dat,AIM01.T_UB92_HDR_DIAG_X_5,30338762,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_60.dat,AIM01.T_UB92_HDR_DIAG_X_60,30318776,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_61.dat,AIM01.T_UB92_HDR_DIAG_X_61,30352463,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_62.dat,AIM01.T_UB92_HDR_DIAG_X_62,30348020,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_63.dat,AIM01.T_UB92_HDR_DIAG_X_63,30275635,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_64.dat,AIM01.T_UB92_HDR_DIAG_X_64,30338992,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_65.dat,AIM01.T_UB92_HDR_DIAG_X_65,30377357,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_66.dat,AIM01.T_UB92_HDR_DIAG_X_66,30299696,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_67.dat,AIM01.T_UB92_HDR_DIAG_X_67,30240364,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_68.dat,AIM01.T_UB92_HDR_DIAG_X_68,30357264,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_69.dat,AIM01.T_UB92_HDR_DIAG_X_69,30354151,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_6.dat,AIM01.T_UB92_HDR_DIAG_X_6,30354476,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_70.dat,AIM01.T_UB92_HDR_DIAG_X_70,30356815,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_71.dat,AIM01.T_UB92_HDR_DIAG_X_71,30303082,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_72.dat,AIM01.T_UB92_HDR_DIAG_X_72,30356445,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_73.dat,AIM01.T_UB92_HDR_DIAG_X_73,30310175,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_74.dat,AIM01.T_UB92_HDR_DIAG_X_74,30356187,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_75.dat,AIM01.T_UB92_HDR_DIAG_X_75,30344743,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_76.dat,AIM01.T_UB92_HDR_DIAG_X_76,30319318,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_77.dat,AIM01.T_UB92_HDR_DIAG_X_77,30310306,3/4/2026 16:02
,AIM01.T_UB92_HDR_DIAG_X_78.dat,AIM01.T_UB92_HDR_DIAG_X_78,30351632,3/4/2026 16:02
